word,tag
"Epitet pentru o persoană urâcioasă, nesuferită.",RegDef
Cf.,bibl
"UDRESCU, GL.",abbr
Ucigașu-ăla mi-a speriat copilul!,quote
id. ib.,abbr
Adj.,MorfDef
Care ucide,RegDef
(1,hi
1,hi
"Avea năravul dracului, ucigașu, sireap, mânios, gustăreț, bețiv,... rău de totu.",quote
"MOXA, 364/37",citedRange
"Avea viață spurcată și nărav sireap și ucigașu, și siliia fete.",quote
r,hi
r,hi
Oameni răi și ucigași,quote
(cea 1650-1670).,bibl
"GCR I, 235/30",citedRange
"Această stricătoare de tinerime și ucigașă de bătrâni boală atâta s-au lățit pre pământ, cât... nu vom găsi mulți carii să nu o aibă.",quote
DIETET. 115/25,citedRange
Basta socoti în sine să nu mai prelungească fapta aceea ucigașă ce o purta în inimă.,quote
"F. AARON, I. II, 314/5",abbr
Consulul n-are drept a se amesteca într-o întâmplare ucigașe.,quote
"MOZAICUL (1838), 282/15",citedRange
"Apucă un pistol, . . . se puse pe gânduri privind unealta ucigașă.",quote
"NEGRUZZI, S. I, 79",abbr
În spate galii poartă piei grele și flocoase! Desprețuind a lancei împungeri ucigașe.,quote
"id. ib. II, 83",abbr
"Toate le putea învăța Laurent de la ilustrul secretar florentin. . . toate, afară de una: cum să- și apere viața de mâna ucigașă.",quote
"CARAGIALE, O. IV, 47",abbr
El însuși fu dus de curtea ucigașă și de doamna sa. . . la Putna.,quote
"IORGA, C. I. I, 36",abbr
Copii morți nebotezați și. . . femei ucigașe de prunci.,quote
"LUNGIANU, CL. 160",abbr
"ȘĂINEANU, D. U.",abbr
Impulsul ucigaș se transmite ereditar.,quote
"MANIU, V. P. 187",abbr
"Nu avea nici o hotărâre, nici un gând ucigaș, nimic.",quote
"SADOVEANU, O. I, 438",abbr
"Magdalina, care e un instrument fără voință, face gestul ucigaș.",quote
"CĂLINESCU, O. XII, 135",abbr
Chiar bătăile dintre ei erau mai mult spectaculoase decât ucigașe.,quote
"CAMIL PETRESCU, O. II, 49",abbr
Citi în ochii lui o pornire ucigașă.,quote
"VINEA, L. II, 60",abbr
"Era ca o pasăre ucigașă, foarte dotată și vicleană.",quote
"PREDA, DELIR. 312",abbr
"După trecerea ucigașelor epidemii, rămâneau focare răzlețe, mocnind multă vreme.",quote
"G. BARBU, A. V. 73",abbr
Li se părea că s-a pogorât Dumnezeu și i-a mântuit din mâna cea ucigașă.,quote
FURTUNĂ V. 85,bibl
Fig.,usg
Și gropițe face-n unghiul ucigașei sale guri.,quote
"EMINESCU, O. I, 159",abbr
"Aceeași căldură ucigașă, același aer năbușitor.",quote
"VLAHUȚĂ, S. A. II, 228",abbr
"Cei doi ochi de colo..., așa de ucigași și plini de păcate..., nu puteau ei să fie nevinovați.",quote
"HOGAȘ, H. 81",abbr
Plătește cel mai ieftin și mai ucigaș rachiu.,quote
"C. PETRESCU, Î. II, 229",abbr
Cine-a rostit vorba ucigașă?,quote
"PILLAT, P. 153",abbr
Vorbele sunt și ele prea adesea ucigașe.,quote
"CĂLINESCU, C. O. 91",abbr
Îl fulgeră cu o căutătură ucigașă.,quote
"VINEA, L. I, 404",abbr
Ultima-i ispită ucigașă.,quote
"VULPESCU, P. 27",abbr
Ură de moarte vom bea până-n zori. Iar beția noastră ucigașă o să fie Ca purpura regilor visători.,quote
"DOINAȘ, A. P. 28",abbr
– Pl.:,form
"ucigași, -e",hi
"(învechit, rar)",usg
"ocigáș, -ă",hi
"ucizáș, -ă",hi
–,form
Ucig,hi
ucide) +,hi
-aș,hi
UCIGĂTURĂ,orth
s. f.,gramGrp
s. f.,MorfDef
(Învechit),usg
Omor,RegDef
(1),hi
"CADE, DSR.",abbr
Lovitură foarte puternică; bătaie cruntă.,RegDef
"Rămas-au bieţii oameni numai cu sufletul, bătuţi, struncinaţi, cât nu se poate... povesti caznele şi ucigăturile lor de tătari.",quote
"MUSTE,",bibl
CADE,abbr
- Pl.:,form
ucigături.,hi
-,form
Ucig,hi
ucide,hi
-ătură.,hi
UCIGĂTÓR,orth
"adj., s.m. și f., adj.",gramGrp
"adj., s.m. și f.",MorfDef
Adj.,MorfDef
Care ucide,RegDef
(1,hi
(1),hi
(3),hi
Totu ucigătoriu iaste omul acesta.,quote
COD. VOR,bibl
2,hi
v,hi
Ce ei se arătară răi și hitleani și ucigători.,quote
"CORESI, EV. 298",abbr
Cumplită iaste otrava și ucigătoare de oameni.,quote
"VARLAAM, C. 172",abbr
"S-au făcut tămăduitoriu... și, când ucigătoarea moarte sterpiia maicele de prunci..., maicele să-nvățasă a striga numele sv[â]nt[u]lui.",quote
r,hi
r,hi
"Scoate-mă, stăpână, din mâna șarpelui celui ucigătoriu de oameni.",quote
v2,hi
v2,hi
Nu băgă în seamă... nici de turbarea vrăjmașilor carii îl năpăstuia că au fost ucigătoriu și fărmecătoriu.,quote
"MOLNAR, în RET. ROM. 15",citedRange
DRLU,citedRange
Plângea împreună cu mine pentru jertfa săvârșită de însăși ucigătoarea sa mână.,quote
"MOZAICUL (1839), 738/3",citedRange
ISER,citedRange
POLIZU,abbr
"PONTBRIANT, D.",abbr
"Orice a fost motivul care i-a dat în mână revolverul ucizător, faptul s-a îndeplinit.",quote
"F (1881), 301",bibl
"Întinzându-și auritul arc, azvârlă darde ucigătoare de se cutremură creștetul înalților munți.",quote
"ODOBESCU, S. III, 53",abbr
"Ucigătoarea ploaie de fier acopere, învăluie de jur împrejur oastea.",quote
"VLAHUȚĂ, ap. CADE",abbr
"Unde alergați voi, unde? și cu mâni ucigătoare Spadele ascunse-n teacă pentru ce le-ați ridicat?",quote
"OLLĂNESCU, H. O. 363",abbr
BARCIANU,abbr
"Înțepenești strașnic baioneta strălucitoare, ascuțită, ucigătoare.",quote
"SANDU-ALDEA, D. P. 61",abbr
"ALEXI, W.",abbr
Îți va luci în mâini o armă ucigătoare.,quote
"A. HOLBAN, O. II, 213",abbr
"Doctorul... găsi ocazia să facă interesante experiențe, inoculându-i o serie de microbi ucigători.",quote
"BART, E. 393",abbr
Să cadă peste acești oameni... un trăsnet ucigător.,quote
"BOGZA, A. Î. 278",abbr
"Răul poate fi nu numai ireparabil, ci să se desfășoare crescendo, ca o avalanșă ucigătoare.",quote
"FLORIAN, R. II, 20",abbr
Au dezlănțuit un foc ucigător de mitraliere și tunuri.,quote
"V. ROM. octombrie 1964, 50",citedRange
"Alei! iazmă călătoare, Boală rea ș-ucigătoare!",quote
"ALECSANDRI, P. P. 39",abbr
Fig.,usg
Tot păcatul ucigătoriu iaste și junghetoriu sufletului.,quote
"CORESI, EV. 386",abbr
Așea și meșterșugul cel rău a Satanei iaste ucigătoriu de suflete omenești.,quote
"VARLAAM, C. 172",abbr
"Noul plan al învățăturei, în alăturare cu sistemul vechi, ucizătoriu de suflete... trebuie să placă foarte tuturor.",quote
1,hi
1,hi
Noi vom prigoni cât vom pute această manie ucigătoare a gustului original.,quote
"KOGĂLNICEANU, O. I, 223",abbr
Era el ca citerna Saharei din care arșița ucigătoare a uscat apa,quote
(a. 1867).,bibl
RET. ROM. 239,citedRange
"Această din urmă tiranie a trecut la noi, în perioada echilibrului și ponderației, mai ucigătoare... decât tirania francă a vechiului despotism.",quote
"BOLINTINEANU, O. 259",abbr
"Fără idee, forma e ucigătoare, căci duce la moartea literelor",quote
(a. 1880).,bibl
"PLR I, 338",citedRange
Căci în priviri citeam o vecinicie De-ucigătoare visuri de plăcere.,quote
"EMINESCU, O. I, 200",abbr
"Ce ochi! Ar fi ei oare mai ucigători, Dac-ar avea copila veștmânt țesut cu flori?",quote
"COȘBUC, S. 5",abbr
Arșița cădea ucigătoare Pe-a secerii sclipire.,quote
"GOGA, POEZII, 79",abbr
Privirea ei pierdută Avea ucigătoarea pară A visului zdrobit pe totdeauna.,quote
"PETICĂ, O. 99",abbr
"Așa de blând părea, ca și când ar fl îndurat dureri ucigătoare.",quote
"AGÂRBICEANU, O. I, 50",abbr
Amintirea ucigătoarei voastre inutilități... mă devoră uneori.,quote
"C. PETRESCU, S. 245",abbr
"Simți... ațintiți asupra lui o pereche de ochi reci, metalici, ucigători.",quote
"M. ELIADE, D. 220",abbr
"Privirile celor două femei se încrucișară, ciocnindu-se într-o străfulgerare ucigătoare.",quote
"DAN, U. 98",abbr
E drept că era o căldură ucigătoare.,quote
"BOGZA, A. Î. 551",abbr
"Eu, ca femeie, simt că nu o ucigătoare dragoste vă ține lângă el.",quote
"VINEA, L. II, 186",abbr
Am să-ți zdrobesc pieptul delicat Cu dragostea-mi ucigătoare.,quote
"BOTTA, S. I, 247",abbr
"Toate în jurul lui i se păreau de-o ucigătoare platitudine: cancanurile, lecțiile, colegii.",quote
"T. POPOVICI, S. 108",abbr
Nu poate anula chinurile și anxietățile ucigătoare ale unei singure creaturi umane.,quote
"FLORIAN, R. II, 141",abbr
"Se va întoarce la viața monotonă, exasperantă, ucigătoare de iluzii, o viață fără stele și iubire.",quote
V. ROM.,citedRange
Un zbucium ucigător.,quote
"ib. august 1970, 133",bibl
(Adverbial),usg
Las' să mă uit în ochii-ți ucigător de dulci!,quote
"EMINESCU, O. I, 97",abbr
"Cine-o să-ți mai deie mâine vraja clipei, Care trece Ucigător de rece.",quote
"COTRUȘ, V. 187",abbr
Plimbările acelea mi-au rămas mai proaspete și ucigător de dulci în amintire.,quote
"M. ELIADE, M. 143",abbr
"N-avea să-mi spună Nimic pământul? Tot pământu-acesta Neîndurător de larg și-ucigător de mut, Nimic?",quote
"BLAGA, POEZII, 6",abbr
Sorrento e cu desăvârșire pustiu și ucigător de plicticos.,quote
"V. ROM. aprilie 1970, 10",citedRange
S.m. și f.,MorfDef
Ucigaș (,RegDef
1,hi
Neștinre de voi chinuiască ca ucigătorii sau ca furul.,quote
COD. VOR,bibl
2,hi
r,hi
"Tâlharii și ucigătorii și furii... și toți câți întru necurățiile aceastea întină-se..., toți păstori de porci cheamă-se.",quote
"CORESI, EV. 27",abbr
"Împăratul acela, mânie-se și tremease voinicii lui și pierdură ucigătorii aceia.",quote
id. ib. 302,abbr
"Cela ce va ucide pre cineva cu greșală și fără de voia lui, să nu să cearte ca un ucigătoriu.",quote
PRAV. 87,citedRange
Și pre ucigătoriul cel de oameni  l-au fo[st] ucigând cu piietri.,quote
"EUSTRATIE, PRAV. 207/13",abbr
Stătu și-ncepu a striga tare... și pre ucisul și pre ucigătoriul.,quote
r,hi
r,hi
Și ucigătorii să obosâră.,quote
id. ib.,abbr
v,hi
Pe acest Ghine îl avea Șărban Vodă ucigătoriu de boiari.,quote
"R. POPESCU,",bibl
"CM I, 461",citedRange
Oarecarii credincioși... le-au ascuns pentru frica ce era atuncea de ucigătoriu.,quote
r2,hi
r2,hi
"Lui Caracalla tot întru acest an i-au urmat Macrin, ucigătoriul lui.",quote
"ȘINCAI, HR. I, 16/37",abbr
"Viața mea îmi va fi ocară, de aș câștiga-o de la ucigătorii stăpânului meu.",quote
"GOLESCU, S. 305",abbr
"Atunci, disperat, strigă: „ Ucidător de frate, O, mizerabilCain!”.",quote
"HELIADE, O. I, 392",abbr
Cuprinsă averile acelora ce fugiră dinaintea ucigătorilor.,quote
2,hi
2,hi
Ucigătoarea îndată își mărturisi crâncena faptă.,quote
"ib. (1839), 14",bibl
1,hi
"Au cerut de la poloni ca să-i deie pe Petru Aron, ucigătorul părintelui său.",quote
IST. M. 83/24,citedRange
1,hi
POLIZU,abbr
Tot soldatul era un bandit și tot căpitanul un cap de ucigători.,quote
"BARONZI, I. L. I, 31/29",abbr
Ucisul care moare zâmbind disprețuitor Ucide mult mai crâncen pe-al său ucigător.,quote
"ALECSANDRI, T. II, 170",abbr
Nimeni nu poate zice încă că dumneata ești ucigătorul.,quote
"BOLINTINEANU, O. 403",abbr
"Haide, vino, vino de zugrumă Tu, ucizător de frate.",quote
"EMINESCU, O. VIII, 207",abbr
"ALEXI, W.",abbr
"Din cupe închinau lui Hermes, Dibaciul pânditor, ucigătorul Lui Argus.",quote
"MURNU, O. 113",abbr
Fig.,usg
"Iobăgia este rușinea veacului nostru: această ucigătoare scârnavă a tuturor virtuților civile este singură de ajuns, pentru ca să răstoarne staturi.",quote
"BARIȚIU, P. A. I, 467",abbr
"Sânt un nebun, un ucigător!... abia ieri mi-am adus aminte de dânsa. Ieri dar alergai să-i duc banii.",quote
"BOLINTINEANU, O. 342",abbr
Compus,label
"(învechit, rar; calc după germ.",usg
Hundswürger,hi
ucigătorul-câinelui,hi
= iarba-fiarelor,RegDef
(Cynanchum vincetoxicum).,quote
Cf.,bibl
"CONV. LIT. XXIII, 1059",citedRange
– Pl.:,form
"ucigători, -oare",hi
"ucizătór, -oáre",hi
"ucidătór, -oáre",hi
- Ucig,hi
ucide) +,hi
-ător,hi
UCINAȘ,orth
s. n.,gramGrp
s. n.,MorfDef
. ocinaş,RegDef
2,hi
UCINÍC,orth
s.m. și f,gramGrp
s.m. și f,MorfDef
v. ucenic.,RegDef
UCINÍȚĂ,orth
s.f.,gramGrp
s.f.,MorfDef
v. uceniță.,RegDef
UCIO,orth
interj.,gramGrp
interj.,MorfDef
v. ucioa.,RegDef
UCIOÁ,orth
interj.,gramGrp
interj.,MorfDef
Cuvânt cu care se alungă păsările de curte.,RegDef
Cf.,bibl
"SCL 1978, 325",citedRange
– Și:,form
ució,hi
"SCL 1978, 325",bibl
– Cf. h u c e a.,form
UCISETURĂ,orth
s.f.,gramGrp
s.f.,MorfDef
v. ucisătură.,RegDef
UCISĂTÚRĂ,orth
s.f.,gramGrp
s.f.,MorfDef
(Învechit),usg
Omor (,RegDef
1,hi
1,hi
"Amândoi era într-un nărav rău, și făcea cumu-i învăța Satana: junghieri și ucisături, vărsare de sânge și temnițe.",quote
"MOXA, 363/25",citedRange
"IORGA, S. D. XIV, 262",abbr
ANON. CAR.,citedRange
1,hi
(Învechit și regional),usg
Bătaie cruntă aplicată cuiva; lovitură puternică;,RegDef
p. ext.,usg
Avu svențiia sa legături greale și uciseturi dease.,quote
"VARLAAM, C. 77",abbr
"Atâta i-au ucisu-i, cât într-acealeași ucisături [î]ș[i] deaderă... s[u]fl[e]t[e]le.",quote
"DOSOFTEI, V. S. septembrie 4",abbr
r,hi
TDRG,citedRange
"PASCU, S. 62",abbr
CADE,citedRange
Știu că a mâncat zdravănă ucisătură!,quote
"FURTUNĂ, V. 28",abbr
– Pl.:,form
ucisături,hi
ucisetúră,hi
–,form
Ucis,hi
1,hi
-ătură,hi
UCITÉLNĂ,orth
s.f.,gramGrp
s.f.,MorfDef
(Bis.; învechit),usg
Carte (sau evanghelie) cu învățătură.,RegDef
Cumpărat-am această carte... ucitelnă,quote
(a. 1643).,bibl
"IORGA, S. D. XVII, 36",abbr
"Să știe că am cumpărat această sfântă carte, anume ucitelna",quote
(a. 1699).,bibl
id. ib. 38,abbr
"Aceasta carte, anume ucitelnă, este anume a lui Vereș Toader",quote
(a. 1721).,bibl
"D. POP, M. 63",abbr
"Cărți au cumpărat:... strastnic, triod, ucitelna, o psaltire",quote
(a. 1759).,bibl
"IORGA, S. D. XVII, 165",abbr
"Un molitvenic de la Ieși..., o alfavită..., o ucitelnă",quote
(a. 1780).,bibl
"id. ib. XIII, 160",abbr
"Aceasta carte, anume ucitelnă, este a lui popa Simion One",quote
(a. 1781).,bibl
"D. POP, M. 18",abbr
"Am cumpărat această sfântă carte, anume ucitelna",quote
(a. 1786).,bibl
"IORGA, S. D. XVII, 38",abbr
Această carte numită ucitelnă o au cumpărat Cozma Lupului,quote
(a. 1790).,bibl
"D. POP, M. 38",abbr
– Pl.:,form
ucitelne. -,hi
ceatélnă,hi
DA I/II,bibl
– Din slavonul UNKNOWN.,form
UCIU1,orth
interj.,gramGrp
interj.,MorfDef
v. uti.,RegDef
UCIU2,orth
subst.,gramGrp
subst.,MorfDef
(Regional),usg
Ață răsucită cu care coase cizmarul.,RegDef
Cf. H XVII 9,bibl
com. MARIAN,bibl
– Accentul necunoscut. - . Pl.: ? - . Și:,form
ugiu,hi
Com. MARIAN,bibl
– Etimologia necunoscută.,form
UCIULÁ,orth
vb. I.,gramGrp
vb. I.,MorfDef
(Regional),usg
"A (se) da în leagăn, a se da în scrânciob",RegDef
(2),hi
Cf. ALR I 1703/85,bibl
– V.,form
uciul,hi
UCIZÁȘ,orth
s.m. și f,gramGrp
s.m. și f,MorfDef
v. ucigaș.,RegDef
UCIZĂTOR,orth
"adj., s.m. și f",gramGrp
"adj., s.m. și f",MorfDef
v. ucigător.,RegDef
UCIÍ,orth
vb. IV. t r a n z.,gramGrp
vb. IV.,MorfDef
Tranz.,usg
"(Prin Transilv.; într-un descântec; cu sens neprecizat, probabil)",usg
A scormoni,RegDef
(1),hi
"Pasărea ceriului, cu clonțu de oțiel, cu aripi de fier, în capu lui N. s-a coborât, cu unghiile a uciit, cu clonțu a strâns junghiurile și săgețile acestuia.",quote
"POP., ap. GCR II, 340",abbr
– Prez. ind.:,form
uciesc,hi
– Etimologia necunoscută.,form
UCIÓCI,orth
s. m.  pl. =  ocioc.,gramGrp
s. m.,MorfDef
pl. =,RegDef
ocioc,hi
(Regional),usg
Ceea ce rămâne după ce s-au cernut sâmburii de bostan pisați (Băuțar - Caransebeș).,RegDef
Cf.,bibl
"VICIU, GL.",abbr
(Regional),usg
"Bucăţele de aluat care se folosesc în loc de tăieţei, fierte în supă sau în lapte;",RegDef
(popular),usg
UCIÓR1,orth
s.n.,gramGrp
s.n.,MorfDef
v. urcior,RegDef
1,hi
UCIÓR2,orth
s.n.,gramGrp
s.n.,MorfDef
v. urcior,RegDef
2,hi
UCLONÍ,orth
vb. IV. r e f l.,gramGrp
vb. IV.,MorfDef
Refl.,usg
"(Învechit, rar)",usg
"A se da la o parte (de la ceva), a se abate.",RegDef
Toți ucloniră-se,quote
"preură și nu fură op; nu e făcătoriu bine, nu e nece pără la unul.",quote
PSALT. 102,citedRange
TDRG,citedRange
"ROSETTI, L. R. VI, 258",abbr
– Prez. ind.:,form
uclonesc,hi
– Din slavonul UNKNOWN.,form
UCLÉI,orth
s. m.,gramGrp
s. m.,MorfDef
"(Iht.; prin Munt., Olt. și Dobr.)",usg
Obleț,RegDef
(Alburnus alburnus).,quote
Cf.,bibl
"DAMÉ, T. 127",abbr
TDRG,citedRange
"ATILA, P. 255",abbr
"ANTIPA, F. I. 161",abbr
id. P. 387,abbr
JAHRESBER.,citedRange
"ȘĂINEANU, D. U.",abbr
CADE,citedRange
"BĂCESCU, P. 56, 135",abbr
"CL 1971, 276",citedRange
"ALR I 1746/860, 885",citedRange
"Cine n-a mâncat oclei proaspăt, nu știe ce e bun pe lume.",quote
"ZANNE, P. I, 566",abbr
– Pl.:,form
uclei. -,hi
ocléi,hi
ocléie,hi
"ATILA, P. 25",bibl
"ANTIPA, F. I. 16",bibl
– Din bg.,form
оклей,hi
уклея,hi
UCNÍ,orth
vb. IV.,gramGrp
vb. IV.,MorfDef
Intranz.,usg
(Prin Ban.),usg
"A pufni (de furie, de nemulțumire), a fi foarte mânios.",RegDef
Cf.,bibl
"NOVACOVICIU, C. B. I, 22",abbr
"GĂMULESCU, E. S. 198",abbr
– Prez. ind.:,form
ucnesc,hi
– Din scr.,form
uknuti,hi
UCRAINEÁN,orth
s. m. și f.,gramGrp
"s. m. și f., adj.",MorfDef
S. m. și f.,MorfDef
Persoană care face parte din populația de bază a Ucrainei sau este originară de acolo; (la m. pl.) popor care s-a constituit ca națiune pe teritoriul Ucrainei.,RegDef
Cf.,bibl
CADE,citedRange
M. D. ENC.,citedRange
DEX,citedRange
"L. ROM. 1977, 152",citedRange
Adj.,MorfDef
"Care aparține Ucrainei sau ucrainenilor, privitor la Ucraina sau la ucraineni, originar din Ucraina, caracteristic ucrainenilor.",RegDef
"Avea o față blândă, curat ucraineană,niște ochi mari căprii.",quote
"CONTEMPORANUL, VI",citedRange
1,hi
"A vorbit în limba ucraineană, pe care o înțelegeam și eu.",quote
"SADOVEANU, O. XI, 295",abbr
"Coborau... pufuri de năgară, rătăcite... din stepele ucrainiene.",quote
id. ib.,abbr
"Popoarele ortodoxe, rus, ucrainian, sârbesc, grec, prezintă acest grandios fenomen al unei relative unități lingvistice.",quote
"BLAGA, T. CULT. 192",abbr
id. T. VAL. 258,abbr
Vorbitori de limbă ucraineană se află și pe teritoriul patriei noastre.,quote
"GRAUR, I. L. 197",abbr
"PANAITESCU, O. Ț. 49",abbr
"(Substantivat, f.)",usg
Limba vorbită de ucraineni (,RegDef
1,hi
În ucraineană sânt foarte răspândite numele în -enko.,quote
"GRAUR, N. P. 80",abbr
M. D. LINGV.,citedRange
– Pronunțat:,form
-crai-nean,hi
"ucraineni, -e",hi
"ucrainián, -ă",hi
-ni-an,hi
–,form
Ucraina,hi
-ean,hi
UCRAINEÁNCĂ,orth
s.f.,gramGrp
s.f.,MorfDef
Ucraineană.,RegDef
Cf.,bibl
DEX,citedRange
– Pronunțat:,form
-crai-nean-,hi
ucrainence,hi
–,form
Ucrainean,hi
-că,hi
UCRAINIÁN,orth
"s.m. și f., adj.",gramGrp
"s.m. și f., adj.",MorfDef
v. ucrainean.,RegDef
UCRAÍNȚI,orth
s.m.  pl.,gramGrp
s.m. pl.,MorfDef
(Rar),usg
Ucraineni.,RegDef
"Acei ucrainți, închinând și cinstind băutură de-a lor, chiar râdeau de obiceiul nostru, al moldovenilor, de a bea vin.",quote
"SADOVEANU, O. XIII, 127",abbr
– Din ucr. укрїнці.,form
UCROP,orth
s. n.,gramGrp
s. n.,MorfDef
v. uncrop.,RegDef
UCÁZ,orth
s.n.,gramGrp
s.n.,MorfDef
(Învechit și popular),usg
Ordin (,RegDef
1,hi
I 1,hi
1,hi
"Aștepta să le vie ucaz de la Petreburhu, de la împăratul moschicescu, să vadă ce vor face.",quote
"NECULCE, L. 208",abbr
"De la îndurarea întru tot milostivului stăpănitoriului împărat, după înaltili ucazuri",quote
(a.1818).,bibl
"GCR II, 219/26",citedRange
"Aicea gheneralii Miloradovici căpătând ucaz (poruncă), curând la Smolensc... să meargă.",quote
"N. STOICA, C B. 308, cf.",bibl
"CAT. MAN. I, 218",citedRange
"VALIAN, V. 148",abbr
Foile din St. Petersburg ne împărtășesc un ucas împărătesc din 21 febr[uarie].,quote
