word,tag
ucigătoriul,quote
lui.,quote
"ȘINCAI,",abbr
HR.,abbr
"I,",abbr
16/37,abbr
Viața,quote
mea,quote
îmi,quote
va,quote
fi,quote
"ocară,",quote
de,quote
aș,quote
câștiga-o,quote
de,quote
la,quote
ucigătorii,quote
stăpânului,quote
meu.,quote
"GOLESCU,",abbr
S.,abbr
305,abbr
"Atunci,",quote
"disperat,",quote
strigă:,quote
„,quote
Ucidător,quote
de,quote
"frate,",quote
"O,",quote
mizerabilCain!”.,quote
"HELIADE,",abbr
O.,abbr
"I,",abbr
392,abbr
Cuprinsă,quote
averile,quote
acelora,quote
ce,quote
fugiră,quote
dinaintea,quote
ucigătorilor.,quote
2,hi
2,hi
Ucigătoarea,quote
îndată,quote
își,quote
mărturisi,quote
crâncena,quote
faptă.,quote
ib.,bibl
"(1839),",bibl
14,bibl
1,hi
Au,quote
cerut,quote
de,quote
la,quote
poloni,quote
ca,quote
să-i,quote
deie,quote
pe,quote
Petru,quote
"Aron,",quote
ucigătorul,quote
părintelui,quote
său.,quote
IST.,citedRange
M.,citedRange
83/24,citedRange
1,hi
POLIZU,abbr
Tot,quote
soldatul,quote
era,quote
un,quote
bandit,quote
și,quote
tot,quote
căpitanul,quote
un,quote
cap,quote
de,quote
ucigători.,quote
"BARONZI,",abbr
I.,abbr
L.,abbr
"I,",abbr
31/29,abbr
Ucisul,quote
care,quote
moare,quote
zâmbind,quote
disprețuitor,quote
Ucide,quote
mult,quote
mai,quote
crâncen,quote
pe-al,quote
său,quote
ucigător.,quote
"ALECSANDRI,",abbr
T.,abbr
"II,",abbr
170,abbr
Nimeni,quote
nu,quote
poate,quote
zice,quote
încă,quote
că,quote
dumneata,quote
ești,quote
ucigătorul.,quote
"BOLINTINEANU,",abbr
O.,abbr
403,abbr
"Haide,",quote
"vino,",quote
vino,quote
de,quote
zugrumă,quote
"Tu,",quote
ucizător,quote
de,quote
frate.,quote
"EMINESCU,",abbr
O.,abbr
"VIII,",abbr
207,abbr
"ALEXI,",abbr
W.,abbr
Din,quote
cupe,quote
închinau,quote
lui,quote
"Hermes,",quote
Dibaciul,quote
"pânditor,",quote
ucigătorul,quote
Lui,quote
Argus.,quote
"MURNU,",abbr
O.,abbr
113,abbr
Fig.,usg
Iobăgia,quote
este,quote
rușinea,quote
veacului,quote
nostru:,quote
această,quote
ucigătoare,quote
scârnavă,quote
a,quote
tuturor,quote
virtuților,quote
civile,quote
este,quote
singură,quote
de,quote
"ajuns,",quote
pentru,quote
ca,quote
să,quote
răstoarne,quote
staturi.,quote
"BARIȚIU,",abbr
P.,abbr
A.,abbr
"I,",abbr
467,abbr
Sânt,quote
un,quote
"nebun,",quote
un,quote
ucigător!...,quote
abia,quote
ieri,quote
mi-am,quote
adus,quote
aminte,quote
de,quote
dânsa.,quote
Ieri,quote
dar,quote
alergai,quote
să-i,quote
duc,quote
banii.,quote
"BOLINTINEANU,",abbr
O.,abbr
342,abbr
Compus,label
"(învechit,",usg
rar;,usg
calc,usg
după,usg
germ.,usg
Hundswürger,hi
ucigătorul-câinelui,hi
=,RegDef
iarba-fiarelor,RegDef
(Cynanchum,quote
vincetoxicum).,quote
Cf.,bibl
CONV.,citedRange
LIT.,citedRange
"XXIII,",citedRange
1059,citedRange
–,form
Pl.:,form
"ucigători,",hi
-oare,hi
"ucizătór,",hi
-oáre,hi
"ucidătór,",hi
-oáre,hi
-,hi
Ucig,hi
ucide),hi
+,hi
-ător,hi
UCINAȘ,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
.,RegDef
ocinaş,RegDef
2,hi
UCINÍC,orth
s.m.,gramGrp
și,gramGrp
f,gramGrp
s.m.,MorfDef
și,MorfDef
f,MorfDef
v.,RegDef
ucenic.,RegDef
UCINÍȚĂ,orth
s.f.,gramGrp
s.f.,MorfDef
v.,RegDef
uceniță.,RegDef
UCIO,orth
interj.,gramGrp
interj.,MorfDef
v.,RegDef
ucioa.,RegDef
UCIOÁ,orth
interj.,gramGrp
interj.,MorfDef
Cuvânt,RegDef
cu,RegDef
care,RegDef
se,RegDef
alungă,RegDef
păsările,RegDef
de,RegDef
curte.,RegDef
Cf.,bibl
SCL,citedRange
"1978,",citedRange
325,citedRange
–,form
Și:,form
ució,hi
SCL,bibl
"1978,",bibl
325,bibl
–,form
Cf.,form
h,form
u,form
c,form
e,form
a.,form
UCISETURĂ,orth
s.f.,gramGrp
s.f.,MorfDef
v.,RegDef
ucisătură.,RegDef
UCISĂTÚRĂ,orth
s.f.,gramGrp
s.f.,MorfDef
(Învechit),usg
Omor,RegDef
(,RegDef
1,hi
1,hi
Amândoi,quote
era,quote
într-un,quote
nărav,quote
"rău,",quote
și,quote
făcea,quote
cumu-i,quote
învăța,quote
Satana:,quote
junghieri,quote
și,quote
"ucisături,",quote
vărsare,quote
de,quote
sânge,quote
și,quote
temnițe.,quote
"MOXA,",citedRange
363/25,citedRange
"IORGA,",abbr
S.,abbr
D.,abbr
"XIV,",abbr
262,abbr
ANON.,citedRange
CAR.,citedRange
1,hi
(Învechit,usg
și,usg
regional),usg
Bătaie,RegDef
cruntă,RegDef
aplicată,RegDef
cuiva;,RegDef
lovitură,RegDef
puternică;,RegDef
p.,usg
ext.,usg
Avu,quote
svențiia,quote
sa,quote
legături,quote
greale,quote
și,quote
uciseturi,quote
dease.,quote
"VARLAAM,",abbr
C.,abbr
77,abbr
Atâta,quote
i-au,quote
"ucisu-i,",quote
cât,quote
într-acealeași,quote
ucisături,quote
[î]ș[i],quote
deaderă...,quote
s[u]fl[e]t[e]le.,quote
"DOSOFTEI,",abbr
V.,abbr
S.,abbr
septembrie,abbr
4,abbr
r,hi
TDRG,citedRange
"PASCU,",abbr
S.,abbr
62,abbr
CADE,citedRange
Știu,quote
că,quote
a,quote
mâncat,quote
zdravănă,quote
ucisătură!,quote
"FURTUNĂ,",abbr
V.,abbr
28,abbr
–,form
Pl.:,form
ucisături,hi
ucisetúră,hi
–,form
Ucis,hi
1,hi
-ătură,hi
UCITÉLNĂ,orth
s.f.,gramGrp
s.f.,MorfDef
(Bis.;,usg
învechit),usg
Carte,RegDef
(sau,RegDef
evanghelie),RegDef
cu,RegDef
învățătură.,RegDef
Cumpărat-am,quote
această,quote
carte...,quote
ucitelnă,quote
(a.,bibl
1643).,bibl
"IORGA,",abbr
S.,abbr
D.,abbr
"XVII,",abbr
36,abbr
Să,quote
știe,quote
că,quote
am,quote
cumpărat,quote
această,quote
sfântă,quote
"carte,",quote
anume,quote
ucitelna,quote
(a.,bibl
1699).,bibl
id.,abbr
ib.,abbr
38,abbr
Aceasta,quote
"carte,",quote
anume,quote
"ucitelnă,",quote
este,quote
anume,quote
a,quote
lui,quote
Vereș,quote
Toader,quote
(a.,bibl
1721).,bibl
D.,abbr
"POP,",abbr
M.,abbr
63,abbr
Cărți,quote
au,quote
cumpărat:...,quote
"strastnic,",quote
"triod,",quote
"ucitelna,",quote
o,quote
psaltire,quote
(a.,bibl
1759).,bibl
"IORGA,",abbr
S.,abbr
D.,abbr
"XVII,",abbr
165,abbr
Un,quote
molitvenic,quote
de,quote
la,quote
"Ieși...,",quote
o,quote
"alfavită...,",quote
o,quote
ucitelnă,quote
(a.,bibl
1780).,bibl
id.,abbr
ib.,abbr
"XIII,",abbr
160,abbr
Aceasta,quote
"carte,",quote
anume,quote
"ucitelnă,",quote
este,quote
a,quote
lui,quote
popa,quote
Simion,quote
One,quote
(a.,bibl
1781).,bibl
D.,abbr
"POP,",abbr
M.,abbr
18,abbr
Am,quote
cumpărat,quote
această,quote
sfântă,quote
"carte,",quote
anume,quote
ucitelna,quote
(a.,bibl
1786).,bibl
"IORGA,",abbr
S.,abbr
D.,abbr
"XVII,",abbr
38,abbr
Această,quote
carte,quote
numită,quote
ucitelnă,quote
o,quote
au,quote
cumpărat,quote
Cozma,quote
Lupului,quote
(a.,bibl
1790).,bibl
D.,abbr
"POP,",abbr
M.,abbr
38,abbr
–,form
Pl.:,form
ucitelne.,hi
-,hi
ceatélnă,hi
DA,bibl
I/II,bibl
–,form
Din,form
slavonul,form
UNKNOWN.,form
UCIU1,orth
interj.,gramGrp
interj.,MorfDef
v.,RegDef
uti.,RegDef
UCIU2,orth
subst.,gramGrp
subst.,MorfDef
(Regional),usg
Ață,RegDef
răsucită,RegDef
cu,RegDef
care,RegDef
coase,RegDef
cizmarul.,RegDef
Cf.,bibl
H,bibl
XVII,bibl
9,bibl
com.,bibl
MARIAN,bibl
–,form
Accentul,form
necunoscut.,form
-,form
.,form
Pl.:,form
?,form
-,form
.,form
Și:,form
ugiu,hi
Com.,bibl
MARIAN,bibl
–,form
Etimologia,form
necunoscută.,form
UCIULÁ,orth
vb.,gramGrp
I.,gramGrp
vb.,MorfDef
I.,MorfDef
(Regional),usg
A,RegDef
(se),RegDef
da,RegDef
în,RegDef
"leagăn,",RegDef
a,RegDef
se,RegDef
da,RegDef
în,RegDef
scrânciob,RegDef
(2),hi
Cf.,bibl
ALR,bibl
I,bibl
1703/85,bibl
–,form
V.,form
uciul,hi
UCIZÁȘ,orth
s.m.,gramGrp
și,gramGrp
f,gramGrp
s.m.,MorfDef
și,MorfDef
f,MorfDef
v.,RegDef
ucigaș.,RegDef
UCIZĂTOR,orth
"adj.,",gramGrp
s.m.,gramGrp
și,gramGrp
f,gramGrp
"adj.,",MorfDef
s.m.,MorfDef
și,MorfDef
f,MorfDef
v.,RegDef
ucigător.,RegDef
UCIÍ,orth
vb.,gramGrp
IV.,gramGrp
t,gramGrp
r,gramGrp
a,gramGrp
n,gramGrp
z.,gramGrp
vb.,MorfDef
IV.,MorfDef
Tranz.,usg
(Prin,usg
Transilv.;,usg
într-un,usg
descântec;,usg
cu,usg
sens,usg
"neprecizat,",usg
probabil),usg
A,RegDef
scormoni,RegDef
(1),hi
Pasărea,quote
"ceriului,",quote
cu,quote
clonțu,quote
de,quote
"oțiel,",quote
cu,quote
aripi,quote
de,quote
"fier,",quote
în,quote
capu,quote
lui,quote
N.,quote
s-a,quote
"coborât,",quote
cu,quote
unghiile,quote
a,quote
"uciit,",quote
cu,quote
clonțu,quote
a,quote
strâns,quote
junghiurile,quote
și,quote
săgețile,quote
acestuia.,quote
"POP.,",abbr
ap.,abbr
GCR,abbr
"II,",abbr
340,abbr
–,form
Prez.,form
ind.:,form
uciesc,hi
–,form
Etimologia,form
necunoscută.,form
UCIÓCI,orth
s.,gramGrp
m.,gramGrp
,gramGrp
pl.,gramGrp
=,gramGrp
,gramGrp
ocioc.,gramGrp
s.,MorfDef
m.,MorfDef
pl.,RegDef
=,RegDef
ocioc,hi
(Regional),usg
Ceea,RegDef
ce,RegDef
rămâne,RegDef
după,RegDef
ce,RegDef
s-au,RegDef
cernut,RegDef
sâmburii,RegDef
de,RegDef
bostan,RegDef
pisați,RegDef
(Băuțar,RegDef
-,RegDef
Caransebeș).,RegDef
Cf.,bibl
"VICIU,",abbr
GL.,abbr
(Regional),usg
Bucăţele,RegDef
de,RegDef
aluat,RegDef
care,RegDef
se,RegDef
folosesc,RegDef
în,RegDef
loc,RegDef
de,RegDef
"tăieţei,",RegDef
fierte,RegDef
în,RegDef
supă,RegDef
sau,RegDef
în,RegDef
lapte;,RegDef
(popular),usg
UCIÓR1,orth
s.n.,gramGrp
s.n.,MorfDef
v.,RegDef
urcior,RegDef
1,hi
UCIÓR2,orth
s.n.,gramGrp
s.n.,MorfDef
v.,RegDef
urcior,RegDef
2,hi
UCLONÍ,orth
vb.,gramGrp
IV.,gramGrp
r,gramGrp
e,gramGrp
f,gramGrp
l.,gramGrp
vb.,MorfDef
IV.,MorfDef
Refl.,usg
"(Învechit,",usg
rar),usg
A,RegDef
se,RegDef
da,RegDef
la,RegDef
o,RegDef
parte,RegDef
(de,RegDef
la,RegDef
"ceva),",RegDef
a,RegDef
se,RegDef
abate.,RegDef
Toți,quote
ucloniră-se,quote
preură,quote
și,quote
nu,quote
fură,quote
op;,quote
nu,quote
e,quote
făcătoriu,quote
"bine,",quote
nu,quote
e,quote
nece,quote
pără,quote
la,quote
unul.,quote
PSALT.,citedRange
102,citedRange
TDRG,citedRange
"ROSETTI,",abbr
L.,abbr
R.,abbr
"VI,",abbr
258,abbr
–,form
Prez.,form
ind.:,form
uclonesc,hi
–,form
Din,form
slavonul,form
UNKNOWN.,form
UCLÉI,orth
s.,gramGrp
m.,gramGrp
s.,MorfDef
m.,MorfDef
(Iht.;,usg
prin,usg
"Munt.,",usg
Olt.,usg
și,usg
Dobr.),usg
Obleț,RegDef
(Alburnus,quote
alburnus).,quote
Cf.,bibl
"DAMÉ,",abbr
T.,abbr
127,abbr
TDRG,citedRange
"ATILA,",abbr
P.,abbr
255,abbr
"ANTIPA,",abbr
F.,abbr
I.,abbr
161,abbr
id.,abbr
P.,abbr
387,abbr
JAHRESBER.,citedRange
"ȘĂINEANU,",abbr
D.,abbr
U.,abbr
CADE,citedRange
"BĂCESCU,",abbr
P.,abbr
"56,",abbr
135,abbr
CL,citedRange
"1971,",citedRange
276,citedRange
ALR,citedRange
I,citedRange
"1746/860,",citedRange
885,citedRange
Cine,quote
n-a,quote
mâncat,quote
oclei,quote
"proaspăt,",quote
nu,quote
știe,quote
ce,quote
e,quote
bun,quote
pe,quote
lume.,quote
"ZANNE,",abbr
P.,abbr
"I,",abbr
566,abbr
–,form
Pl.:,form
uclei.,hi
-,hi
ocléi,hi
ocléie,hi
"ATILA,",bibl
P.,bibl
25,bibl
"ANTIPA,",bibl
F.,bibl
I.,bibl
16,bibl
–,form
Din,form
bg.,form
оклей,hi
уклея,hi
UCNÍ,orth
vb.,gramGrp
IV.,gramGrp
vb.,MorfDef
IV.,MorfDef
Intranz.,usg
(Prin,usg
Ban.),usg
A,RegDef
pufni,RegDef
(de,RegDef
"furie,",RegDef
de,RegDef
"nemulțumire),",RegDef
a,RegDef
fi,RegDef
foarte,RegDef
mânios.,RegDef
Cf.,bibl
"NOVACOVICIU,",abbr
C.,abbr
B.,abbr
"I,",abbr
22,abbr
"GĂMULESCU,",abbr
E.,abbr
S.,abbr
198,abbr
–,form
Prez.,form
ind.:,form
ucnesc,hi
–,form
Din,form
scr.,form
uknuti,hi
UCRAINEÁN,orth
s.,gramGrp
m.,gramGrp
și,gramGrp
f.,gramGrp
s.,MorfDef
m.,MorfDef
și,MorfDef
"f.,",MorfDef
adj.,MorfDef
S.,MorfDef
m.,MorfDef
și,MorfDef
f.,MorfDef
Persoană,RegDef
care,RegDef
face,RegDef
parte,RegDef
din,RegDef
populația,RegDef
de,RegDef
bază,RegDef
a,RegDef
Ucrainei,RegDef
sau,RegDef
este,RegDef
originară,RegDef
de,RegDef
acolo;,RegDef
(la,RegDef
m.,RegDef
pl.),RegDef
popor,RegDef
care,RegDef
s-a,RegDef
constituit,RegDef
ca,RegDef
națiune,RegDef
pe,RegDef
teritoriul,RegDef
Ucrainei.,RegDef
Cf.,bibl
CADE,citedRange
M.,citedRange
D.,citedRange
ENC.,citedRange
DEX,citedRange
L.,citedRange
ROM.,citedRange
"1977,",citedRange
152,citedRange
Adj.,MorfDef
Care,RegDef
aparține,RegDef
Ucrainei,RegDef
sau,RegDef
"ucrainenilor,",RegDef
privitor,RegDef
la,RegDef
Ucraina,RegDef
sau,RegDef
la,RegDef
"ucraineni,",RegDef
originar,RegDef
din,RegDef
"Ucraina,",RegDef
caracteristic,RegDef
ucrainenilor.,RegDef
Avea,quote
o,quote
față,quote
"blândă,",quote
curat,quote
"ucraineană,niște",quote
ochi,quote
mari,quote
căprii.,quote
"CONTEMPORANUL,",citedRange
VI,citedRange
1,hi
A,quote
vorbit,quote
în,quote
limba,quote
"ucraineană,",quote
pe,quote
care,quote
o,quote
înțelegeam,quote
și,quote
eu.,quote
"SADOVEANU,",abbr
O.,abbr
"XI,",abbr
295,abbr
Coborau...,quote
pufuri,quote
de,quote
"năgară,",quote
rătăcite...,quote
din,quote
stepele,quote
ucrainiene.,quote
id.,abbr
ib.,abbr
Popoarele,quote
"ortodoxe,",quote
"rus,",quote
"ucrainian,",quote
"sârbesc,",quote
"grec,",quote
prezintă,quote
acest,quote
grandios,quote
fenomen,quote
al,quote
unei,quote
relative,quote
unități,quote
lingvistice.,quote
"BLAGA,",abbr
T.,abbr
CULT.,abbr
192,abbr
id.,abbr
T.,abbr
VAL.,abbr
258,abbr
Vorbitori,quote
de,quote
limbă,quote
ucraineană,quote
se,quote
află,quote
și,quote
pe,quote
teritoriul,quote
patriei,quote
noastre.,quote
"GRAUR,",abbr
I.,abbr
L.,abbr
197,abbr
"PANAITESCU,",abbr
O.,abbr
Ț.,abbr
49,abbr
"(Substantivat,",usg
f.),usg
Limba,RegDef
vorbită,RegDef
de,RegDef
ucraineni,RegDef
(,RegDef
1,hi
În,quote
ucraineană,quote
sânt,quote
foarte,quote
răspândite,quote
numele,quote
în,quote
-enko.,quote
"GRAUR,",abbr
N.,abbr
P.,abbr
80,abbr
M.,citedRange
D.,citedRange
LINGV.,citedRange
–,form
Pronunțat:,form
-crai-nean,hi
"ucraineni,",hi
-e,hi
"ucrainián,",hi
-ă,hi
-ni-an,hi
–,form
Ucraina,hi
-ean,hi
UCRAINEÁNCĂ,orth
s.f.,gramGrp
s.f.,MorfDef
Ucraineană.,RegDef
Cf.,bibl
DEX,citedRange
–,form
Pronunțat:,form
-crai-nean-,hi
ucrainence,hi
–,form
Ucrainean,hi
-că,hi
UCRAINIÁN,orth
s.m.,gramGrp
și,gramGrp
"f.,",gramGrp
adj.,gramGrp
s.m.,MorfDef
și,MorfDef
"f.,",MorfDef
adj.,MorfDef
v.,RegDef
ucrainean.,RegDef
UCRAÍNȚI,orth
s.m.,gramGrp
,gramGrp
pl.,gramGrp
s.m.,MorfDef
pl.,MorfDef
(Rar),usg
Ucraineni.,RegDef
Acei,quote
"ucrainți,",quote
închinând,quote
și,quote
cinstind,quote
băutură,quote
de-a,quote
"lor,",quote
chiar,quote
râdeau,quote
de,quote
obiceiul,quote
"nostru,",quote
al,quote
"moldovenilor,",quote
de,quote
a,quote
bea,quote
vin.,quote
"SADOVEANU,",abbr
O.,abbr
"XIII,",abbr
127,abbr
–,form
Din,form
ucr.,form
укрїнці.,form
UCROP,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
v.,RegDef
uncrop.,RegDef
UCÁZ,orth
s.n.,gramGrp
s.n.,MorfDef
(Învechit,usg
și,usg
popular),usg
Ordin,RegDef
(,RegDef
1,hi
I,hi
1,hi
1,hi
Aștepta,quote
să,quote
le,quote
vie,quote
ucaz,quote
de,quote
la,quote
"Petreburhu,",quote
de,quote
la,quote
împăratul,quote
"moschicescu,",quote
să,quote
vadă,quote
ce,quote
vor,quote
face.,quote
"NECULCE,",abbr
L.,abbr
208,abbr
De,quote
la,quote
îndurarea,quote
întru,quote
tot,quote
milostivului,quote
stăpănitoriului,quote
"împărat,",quote
după,quote
înaltili,quote
ucazuri,quote
(a.1818).,bibl
GCR,citedRange
"II,",citedRange
219/26,citedRange
Aicea,quote
gheneralii,quote
Miloradovici,quote
căpătând,quote
ucaz,quote
"(poruncă),",quote
curând,quote
la,quote
Smolensc...,quote
să,quote
meargă.,quote
N.,bibl
"STOICA,",bibl
C,bibl
B.,bibl
"308,",bibl
cf.,bibl
CAT.,citedRange
MAN.,citedRange
"I,",citedRange
218,citedRange
"VALIAN,",abbr
V.,abbr
148,abbr
Foile,quote
din,quote
St.,quote
Petersburg,quote
ne,quote
împărtășesc,quote
un,quote
ucas,quote
împărătesc,quote
din,quote
21,quote
febr[uarie].,quote
1,hi
1,hi
1,hi
"STAMATI,",abbr
D.,abbr
1,hi
Ucazele,quote
lui,quote
Petru,quote
care,quote
ne-au,quote
rennoit,quote
Din,quote
mână,quote
nu,quote
le,quote
lasă;,quote
drept,quote
pravăț,quote
îi,quote
slujesc.,quote
"NEGRUZZI,",abbr
S.,abbr
"II,",abbr
194,abbr
POLIZU,abbr
Se,quote
primise,quote
de,quote
la,quote
arhierie,quote
un,quote
ucaz.,quote
"CONTEMPORANUL,",citedRange
"III,",citedRange
660,citedRange
DDRF,citedRange
BARCIANU,abbr
Între,quote
atâtea,quote
vești,quote
"zguduitoare...,",quote
cade,quote
și,quote
aceea,quote
că,quote
un,quote
ucaz,quote
împărătesc,quote
a,quote
chemat,quote
sub,quote
steag...,quote
oștenii.,quote
SĂM.,citedRange
"III,",citedRange
578,citedRange
"ALEXI,",abbr
W.,abbr
TDRG,citedRange
ȘĂINEANU,abbr
CADE,citedRange
"SCRIBAN,",abbr
D.,abbr
Fig.,usg
"Măsură,",RegDef
"decizie,",RegDef
hotărâre,RegDef
care,RegDef
nu,RegDef
admite,RegDef
discuție.,RegDef
Cf.,bibl
"SCRIBAN,",abbr
D.,abbr
Familia,quote
ajunsă,quote
în,quote
"impas,",quote
"buimăcitor,",quote
venea,quote
cu,quote
un,quote
ucaz:,quote
în,quote
noul,quote
an,quote
școlar,quote
trebuia,quote
să,quote
rămân,quote
acasă.,quote
"BLAGA,",abbr
H.,abbr
94,abbr
Față,quote
"colțuroasă,",quote
"osoasă,",quote
avea,quote
bunica...,quote
parcă,quote
mereu,quote
zvârlea,quote
ucazuri.,quote
"STANCU,",abbr
D.,abbr
7,abbr
Tot,quote
ce,quote
se,quote
găsea,quote
sub,quote
nivelul,quote
zvelteții,quote
lui,quote
i,quote
se,quote
părea...,quote
scos,quote
de,quote
mai,quote
înainte,quote
din,quote
lupta,quote
pentru,quote
"dragoste,",quote
ca,quote
printr-un,quote
ucaz,quote
al,quote
ursitelor.,quote
"VINEA,",abbr
L.,abbr
"I,",abbr
219,abbr
DEX,citedRange
"Autorizație,",RegDef
ordonanță.,RegDef
Ș-au,quote
făcut,quote
ocaz,quote
di,quote
la,quote
ghinărariul,quote
"Lis,...",quote
ca,quote
să,quote
poată,quote
umbla,quote
cu,quote
2,quote
oameni,quote
pe,quote
"mari,",quote
să,quote
prindă,quote
pește.,quote
"NECULCE,",abbr
L.,abbr
329,abbr
–,form
Scris,form
și:,form
ucas,hi
ucazuri,hi
ucaze,hi
ocáz,hi
–,form
Din,form
rus.,form
указ,hi
UCÉDE,orth
vb.,gramGrp
III,gramGrp
vb.,MorfDef
III,MorfDef
v.,RegDef
ucide,RegDef
UCÉL,orth
s.m.,gramGrp
s.m.,MorfDef
(În,usg
dicționarele,usg
din,usg
trecut),usg
Pasăre,RegDef
(,RegDef
I,hi
2,hi
Cf.,bibl
POLIZU,abbr
–,form
Pl.:,form
ucei,hi
–,form
,form
Din,form
it.,form
uccello,hi
UCÉNIE,orth
s.f.,gramGrp
s.f.,MorfDef
(Ĩnvechit,usg
și,usg
regional),usg
Teorie,RegDef
1,hi
(1),hi
Ucenie,hi
TEXTE,citedRange
ROM.,citedRange
"(XVI),",citedRange
409,citedRange
POLIZU,abbr
LM,citedRange
(Regional),usg
Teorie,RegDef
în,RegDef
armată.,RegDef
Cf.,bibl
"RĂDULESCU-CODIN,",abbr
54,abbr
"(Învechit,",usg
prin,usg
"Munt.,",usg
Olt.,usg
și,usg
Mold.),usg
Instrucție,RegDef
"ostășească,",RegDef
exercițiu,RegDef
militar;,RegDef
(învechit,usg
și,usg
popular),usg
1,hi
(1),hi
Cf.,bibl
LM,bibl
Făceau,quote
"ocenie,",quote
se,quote
strângeau,quote
iar,quote
roată,quote
și,quote
vorbeau.,quote
"SANDU-ALDEA,",abbr
D.,abbr
N.,abbr
218,abbr
"ALEXI,",abbr
W.,abbr
CONV.,citedRange
LIT.,citedRange
"XLIII,",citedRange
921,citedRange
Toți,quote
"grănicerii,",quote
afară,quote
de,quote
așa-porecliții,quote
"căruțași,...",quote
erau,quote
făcuți,quote
scutiți,quote
și,quote
de,quote
oceanie,quote
și,quote
de,quote
podvezi.,quote
"CHIRIȚESCU,",abbr
GR.,abbr
8,abbr
Polcul,quote
făcea,quote
neîntrecuta-i,quote
"oceanie,",quote
când,quote
sotniile,quote
se,quote
pregăteau,quote
de,quote
iureș.,quote
CONV.,citedRange
LIT.,citedRange
CADE,citedRange
L-a,quote
muștruluit,quote
mai,quote
abitir,quote
ca,quote
la,quote
ocenie.,quote
RĂDULESCU-CODIN,abbr
P-atunci,quote
nu,quote
era,quote
ocenie,quote
care-nvăța,quote
militarii,quote
mustra,quote
cu,quote
pușca.,quote
"GRAIUL,",citedRange
"I,",citedRange
118,citedRange
I.,citedRange
CR.,citedRange
"III,",citedRange
347,citedRange
ARH.,citedRange
OLT.,citedRange
"XXI,",citedRange
271,citedRange
–,form
Pl:,form
ucenii.,hi
-,hi
océnie,hi
oceánie,hi
–,form
Din,form
slavonul,form
UNKNOWN,hi
yчениe,hi
UCÍD,orth
s.n.,gramGrp
s.n.,MorfDef
"(Învechit,",usg
rar),usg
Omor,RegDef
(1),hi
Ba,quote
să,quote
"tăcem,",quote
"zău,",quote
ca,quote
"zidul,",quote
că,quote
nu-i,quote
lucru,quote
să-l,quote
"vorbim,",quote
De,quote
se,quote
va,quote
afla,quote
"ucidul,",quote
cu,quote
toții,quote
ne,quote
prăpădim.,quote
"PANN,",abbr
P.,abbr
V.,abbr
"III,",abbr
115/16,abbr
–,form
Pl.:?,form
–,form
Postverbal,form
de,form
la,form
ucide,hi
UCÍDE,orth
vb.,gramGrp
III.,gramGrp
t,gramGrp
r,gramGrp
a,gramGrp
n,gramGrp
z.,gramGrp
vb.,MorfDef
III.,MorfDef
Tranz.,usg
A,RegDef
pricinui,RegDef
(cu,RegDef
sau,RegDef
fără,RegDef
intenție),RegDef
moartea,RegDef
violentă,RegDef
a,RegDef
unei,RegDef
ființe;,RegDef
a,RegDef
omorî,RegDef
(învechit),usg
a,RegDef
săvârși,RegDef
V.,RegDef
a,RegDef
s,RegDef
a,RegDef
s,RegDef
i,RegDef
n,RegDef
a.,RegDef
Se,quote
ai,quote
ucide,quote
"greașnicii,",quote
Doamne.,quote
r,hi
r,hi
Închiseră,quote
"ușile,",quote
cerăndu,quote
elu,quote
se-lu,quote
ucigă.,quote
COD.,bibl
VOR,bibl
2,hi
r,hi
Hicleșig,quote
făcea,quote
se-lu,quote
ucigă,quote
elu,quote
pre,quote
cale.,quote
r,hi
r,hi
Nu,quote
ucide,quote
"ei,",quote
se,quote
nu,quote
cândva,quote
uite,quote
leagea,quote
ta.,quote
PSALT.,citedRange
112,citedRange
Demăreața,quote
ucidea,quote
toți,quote
păcătoșii,quote
pământului.,quote
ib.,citedRange
207,citedRange
Că,quote
sânteți,quote
feciorii,quote
celor,quote
ce,quote
au,quote
ucis,quote
proroci.,quote
EV.,citedRange
SL.-ROM.,citedRange
303/13,citedRange
Irod...,quote
tremise,quote
și,quote
ucise,quote
toți,quote
coconii.,quote
TETRAEV.,citedRange
"(1574),",citedRange
203,citedRange
"Cain...,",quote
după,quote
ce,quote
ucise,quote
"frate-său,",quote
el,quote
se,quote
bolnăvi.,quote
"CORESI,",abbr
EV.,abbr
58,abbr
Se,quote
cade,quote
fitului,quote
omenesc,quote
mult,quote
a,quote
se,quote
chinui,quote
și,quote
batjocurit,quote
a,quote
"fi...,",quote
și,quote
ucis,quote
a,quote
"fi,",quote
și,quote
a,quote
treia,quote
zi,quote
învie-va.,quote
id.,abbr
ib.,abbr
67,abbr
Eu,quote
ucig,quote
și,quote
viu,quote
"fac,",quote
vatăm,quote
și,quote
eu,quote
vindec.,quote
r,hi
r,hi
Iară,quote
"mutarea,",quote
de-ș,quote
va,quote
ucide,quote
feciorul,quote
de,quote
năprasnă,quote
și,quote
va,quote
muri.,quote
id.,bibl
în,bibl
TEXTE,citedRange
ROM.,citedRange
"(XVI),",citedRange
222,citedRange
Cine,quote
va,quote
ucide,quote
pe,quote
Cain,quote
de,quote
șapte,quote
ori,quote
va,quote
fi,quote
pedepsit.,quote
